Description,Price,Rating,Review Count,Url
Men's Low Top Hiking Shoes Men Lightweight Breathable Outdoor Trekking Shoes and Trail Shoes Non-Slip Hiking Sneakers SM252,$43.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A0315825B73LL18QLWQ9&qualifier=1672289373&id=8885019354137241&widgetName=sp_mtf&url=%2FHarssidanzar-Lightweight-Breathable-Trekking-Non-Slip%2Fdp%2FB0BCFTJRTV%2Fref%3Dsr_1_629_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289373%26sr%3D8-629-spons%26psc%3D1
Mens Wide Hiking Shoes Waterproof Outdoor Work Shoes Trekking Trails Sneakers with Arch Support for Heel Pain Relief - Sturdy Core,$69.99,4.4 out of 5 stars,28,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A05347271JHNFGL2RDZ9K&qualifier=1672289373&id=8885019354137241&widgetName=sp_mtf&url=%2FFitVille-Waterproof-Outdoor-Trekking-Sneakers%2Fdp%2FB0BG86V4GN%2Fref%3Dsr_1_630_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289373%26sr%3D8-630-spons%26psc%3D1%26smid%3DA1APDCSRNB85FR
Men's Hiking Shoes Waterproof Wide Toe Extre Grip & Durable Multi Purpose,$59.98,4.5 out of 5 stars,22,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A0041619Y8U8SK59U48G&qualifier=1672289373&id=8885019354137241&widgetName=sp_mtf&url=%2FGrand-Attack-Waterproof-Lightweight-Trekking%2Fdp%2FB0BFXK7YSL%2Fref%3Dsr_1_631_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289373%26sr%3D8-631-spons%26psc%3D1
Hiking Shoes Men Lightweight Non-Slip Breathable Sneakers Low Top Walking Shoes for Outdoor Trailing Trekking Walking Climbing,$54.99,4.0 out of 5 stars,201,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A006614521FTP5P0W4U0M&qualifier=1672289373&id=8885019354137241&widgetName=sp_mtf&url=%2FCAMELSPORTS-Lightweight-Non-Slip-Breathable-Sneakers%2Fdp%2FB09QKJ15PP%2Fref%3Dsr_1_632_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289373%26sr%3D8-632-spons%26psc%3D1
Men's Winter Snow Boots Warm Fur Insulation Waterproof Hiking Boot Lightweight Non-Slip Cold Weather Work Trekking Shoes,$42.99,4.5 out of 5 stars,32,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A09867002OGAGP66Q9U7I&qualifier=1672289373&id=8885019354137241&widgetName=sp_mtf&url=%2FZASEPY-Insulation-Waterproof-Lightweight-Non-Slip%2Fdp%2FB0B7FK9XQ2%2Fref%3Dsr_1_633_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289373%26sr%3D8-633-spons%26psc%3D1
Curlews Mens Waterproof Walking Shoes - Hiking Sneakers,$54.99,4.0 out of 5 stars,"1,679",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A088328937OMFTBKIOC8G&qualifier=1672289373&id=8885019354137241&widgetName=sp_mtf&url=%2FMountain-Warehouse-Curlews-Waterproof-Walking%2Fdp%2FB07GC9PCJQ%2Fref%3Dsr_1_634_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289373%26sr%3D8-634-spons%26psc%3D1%26smid%3DA1NX86HB43U7WL
Men's Winter Backpacking Snow Boots Warm Water Resistant Fully Fur Lined Trekking Shoes Non Slip Casual Comfortable Hiking Boot,$37.39,4.0 out of 5 stars,309,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A104194718LH02BBPO3VA&qualifier=1672289373&id=8885019354137241&widgetName=sp_mtf&url=%2FAzooken-Mountaineering-Resistant-Comfortable-Boot%25EF%25BC%25886118-Blue43%25EF%25BC%2589%2Fdp%2FB09D3LY9XD%2Fref%3Dsr_1_635_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289373%26sr%3D8-635-spons%26psc%3D1%26smid%3DA2RTDLZV2AAQC8
Men's Low Top Waterproof Hiking Shoes Trekking Trails Outdoor Work Shoes,$59.99,4.2 out of 5 stars,"4,835",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A10136861H1VN9FZLG8W7&qualifier=1672289373&id=8885019354137241&widgetName=sp_mtf&url=%2FNORTIV-160448-low-Waterproof-Lightweight-Backpacking%2Fdp%2FB07L5JL8DP%2Fref%3Dsr_1_636_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289373%26sr%3D8-636-spons%26psc%3D1
Women's Minimalist Trail Running Barefoot Shoes | Wide Toe Box | Zero Drop,$41.99,4.4 out of 5 stars,"18,125",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A09002133CNHJM23RRYC9&qualifier=1672289375&id=5270832007740185&widgetName=sp_atf_next&url=%2FJOOMRA-Minimalist-Athletic-Trekking-Lightweight%2Fdp%2FB08J6GZSFJ%2Fref%3Dsr_1_673_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289375%26sr%3D8-673-spons%26psc%3D1
Women Leather Ankle Combat Boots Low Heel Lace Up Outdoor Trekking Hiking Work Boots,$69.99,4.7 out of 5 stars,19,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A07162242PU3N2MR0FPP7&qualifier=1672289375&id=5270832007740185&widgetName=sp_atf_next&url=%2FJABASIC-Leather-Combat-Outdoor-Trekking%2Fdp%2FB0BHSXY9RP%2Fref%3Dsr_1_674_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289375%26sr%3D8-674-spons%26psc%3D1
Boys Girls Hiking Shoes Mesh Knit Low Top Sneakers Outdoor Trekking Walking Climbing Running,$35.99,4.4 out of 5 stars,"1,757",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A08199701GW109HTY76WH&qualifier=1672289375&id=5270832007740185&widgetName=sp_atf_next&url=%2FMishansha-Outdoor-Trekking-Sneakers-Lightweight%2Fdp%2FB082NK727C%2Fref%3Dsr_1_675_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289375%26sr%3D8-675-spons%26psc%3D1
Mens Wide Hiking Shoes Waterproof Outdoor Work Shoes Trekking Trails Sneakers with Arch Support for Heel Pain Relief - Sturdy Core,$69.99,4.4 out of 5 stars,28,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A05358631HVIYZFZZ6QT1&qualifier=1672289375&id=5270832007740185&widgetName=sp_atf_next&url=%2FFitVille-Waterproof-Outdoor-Trekking-Sneakers%2Fdp%2FB0BG85KZ8C%2Fref%3Dsr_1_676_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289375%26sr%3D8-676-spons%26psc%3D1%26smid%3DA1APDCSRNB85FR
"Waterproof Hiking Shoes for Men Gusseted Tongue Work Shoes, Size 7.5-14",$45.99,4.4 out of 5 stars,219,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A051348628UC7P0SS09CS&qualifier=1672289375&id=5270832007740185&widgetName=sp_mtf&url=%2FCC-Los-Hiking-Outdoor-Breathable-Lightweight%2Fdp%2FB0BG6ZSL36%2Fref%3Dsr_1_677_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289375%26sr%3D8-677-spons%26psc%3D1
Men's Low Top Hiking Shoes Men Lightweight Breathable Outdoor Trekking Shoes and Trail Shoes Non-Slip Hiking Sneakers SM252,$43.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A03159492CVEEA0LXF3FQ&qualifier=1672289375&id=5270832007740185&widgetName=sp_mtf&url=%2FHarssidanzar-Lightweight-Breathable-Trekking-Non-Slip%2Fdp%2FB0BCFTHRNG%2Fref%3Dsr_1_678_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289375%26sr%3D8-678-spons%26psc%3D1
Snow Boots for Men Winter Boots Outdoor Hiking Shoes Lightweight Ankle Booties Leather Walking Lace Up Trekking,$39.99,4.7 out of 5 stars,112,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A002833118BQJAH4TN7N4&qualifier=1672289375&id=5270832007740185&widgetName=sp_mtf&url=%2FARRIGO-BELLO-Outdoor-Lightweight-Trekking%25EF%25BC%2588Blue%2Fdp%2FB0BCV9Y7FS%2Fref%3Dsr_1_679_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289375%26sr%3D8-679-spons%26psc%3D1
Breathable-Trail Running Shoes-Lightweight-Mens Outdoor Sneakers - Non Slip Hiking Shoes - Trekking Camping Travel Walking Shoes,$38.99,4.1 out of 5 stars,328,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A026239530L8JFUYT4HMY&qualifier=1672289375&id=5270832007740185&widgetName=sp_mtf&url=%2FCAYBARON-Breathable-Trail-Running-Shoes-Lightweight-Mens-Sneakers%2Fdp%2FB09QFRMWRP%2Fref%3Dsr_1_680_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289375%26sr%3D8-680-spons%26psc%3D1
Wide Hiking Boots for Men Women Trekking Backpacking Boots with Arch Support Non Slip Mountaineering Shoes for Flat Foot - Sturdy Core,$59.90,3.7 out of 5 stars,70,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A009367737QE8MUXSHBOL&qualifier=1672289375&id=5270832007740185&widgetName=sp_mtf&url=%2FHiking-Trekking-Backpacking-Support-Mountaineering%2Fdp%2FB09G315S9L%2Fref%3Dsr_1_681_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289375%26sr%3D8-681-spons%26psc%3D1
Men's Hiking Shoes Waterproof Wide Toe Extre Grip & Durable Multi Purpose,$59.98,4.5 out of 5 stars,22,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A00431912701XJ3J72GBQ&qualifier=1672289375&id=5270832007740185&widgetName=sp_mtf&url=%2FGrand-Attack-Waterproof-Lightweight-Trekking%2Fdp%2FB0B7DTTW5Y%2Fref%3Dsr_1_682_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289375%26sr%3D8-682-spons%26psc%3D1
Lightweight Combat Boots Mens Tactical Military Boots Army Boots Inches 6-12 Durable Work Boots Jungle Boots Hiking Hunting Boots Mens Tactical Boots,$59.99,4.0 out of 5 stars,59,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A0087953UOHDCH7I47MK&qualifier=1672289375&id=5270832007740185&widgetName=sp_mtf&url=%2FHANAGAL-Tactical-Military-Inches-Timberland%2Fdp%2FB093L4PSZG%2Fref%3Dsr_1_683_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289375%26sr%3D8-683-spons%26psc%3D1
Men's Waterproof Hiking Shoes Suede Leather Low Top Lightweight Breathable Non-Slip Hiking Shoes for Men Outdoor Trekking Camping Trail,$59.99,4.1 out of 5 stars,134,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A0708796290ITB4YMUXXT&qualifier=1672289375&id=5270832007740185&widgetName=sp_mtf&url=%2FSILENTCARE-Waterproof-Lightweight-Breathable-Gray-Orange%2Fdp%2FB0B2QRKHTK%2Fref%3Dsr_1_684_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289375%26sr%3D8-684-spons%26psc%3D1
Women's Minimalist Trail Running Barefoot Shoes | Wide Toe Box | Zero Drop,$41.99,4.4 out of 5 stars,"18,125",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A08930933UZOLOSMZGXWE&qualifier=1672289377&id=60656270522376&widgetName=sp_atf_next&url=%2FJoomra-Minimalist-Athletic-Trekking-Lightweight%2Fdp%2FB0952ZYY96%2Fref%3Dsr_1_721_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289377%26sr%3D8-721-spons%26psc%3D1
Women Leather Ankle Combat Boots Low Heel Lace Up Outdoor Trekking Hiking Work Boots,$69.99,4.7 out of 5 stars,19,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A07160681P909DIHSKYG6&qualifier=1672289377&id=60656270522376&widgetName=sp_atf_next&url=%2FJABASIC-Leather-Combat-Outdoor-Trekking%2Fdp%2FB0BHT2HJG4%2Fref%3Dsr_1_722_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289377%26sr%3D8-722-spons%26psc%3D1
Boys Girls Hiking Shoes Mesh Knit Low Top Sneakers Outdoor Trekking Walking Climbing Running,$29.99,4.4 out of 5 stars,"1,757",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A0268419164I0VXH4P08Y&qualifier=1672289377&id=60656270522376&widgetName=sp_atf_next&url=%2FMishansha-Durable-Children-Athletic-Sneakers%2Fdp%2FB08CXYH146%2Fref%3Dsr_1_723_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289377%26sr%3D8-723-spons%26psc%3D1
Outbound Prism Hiking Shoes for Men,$80.00,4.4 out of 5 stars,890,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A074129612W46RRC0Z9VQ&qualifier=1672289377&id=60656270522376&widgetName=sp_atf_next&url=%2FSalomon-Outbound-Prism-Hiking-Ebony%2Fdp%2FB08C9YPBG6%2Fref%3Dsr_1_724_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289377%26sr%3D8-724-spons%26psc%3D1
Men's Low Top Hiking Shoes Men Lightweight Breathable Outdoor Trekking Shoes and Trail Shoes Non-Slip Hiking Sneakers SM252,$43.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A03399451D9QK2K4HXIGQ&qualifier=1672289377&id=60656270522376&widgetName=sp_mtf&url=%2FHarssidanzar-Lightweight-Breathable-Trekking-Non-Slip%2Fdp%2FB0BCFVJ4S1%2Fref%3Dsr_1_725_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289377%26sr%3D8-725-spons%26psc%3D1
"Waterproof Hiking Shoes for Men Gusseted Tongue Work Shoes, Size 7.5-14",$45.99,4.4 out of 5 stars,219,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A051336234TXU62AD7WXN&qualifier=1672289377&id=60656270522376&widgetName=sp_mtf&url=%2FCC-Los-Hiking-Outdoor-Breathable-Lightweight%2Fdp%2FB0BG6Z43KJ%2Fref%3Dsr_1_726_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289377%26sr%3D8-726-spons%26psc%3D1
Breathable-Trail Running Shoes-Lightweight-Mens Outdoor Sneakers - Non Slip Hiking Shoes - Trekking Camping Travel Walking Shoes,$38.99,4.1 out of 5 stars,328,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A10411151XXACW4DM3PPL&qualifier=1672289377&id=60656270522376&widgetName=sp_mtf&url=%2FCAYBARON-Breathable-Trail-Running-Shoes-Lightweight-Mens-Sneakers%2Fdp%2FB09QG635X2%2Fref%3Dsr_1_727_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289377%26sr%3D8-727-spons%26psc%3D1
Men's Waterproof Hiking Shoes|Wide Toe Box|Strong Grip & Durable|Size 8-13,$63.99,4.5 out of 5 stars,15,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A09757041TEI9MPRK2UHE&qualifier=1672289377&id=60656270522376&widgetName=sp_mtf&url=%2FGrand-Attack-Mountaineering-Lightweight-Comfortable%2Fdp%2FB0B7DLSSG4%2Fref%3Dsr_1_728_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289377%26sr%3D8-728-spons%26psc%3D1
Men Hiking Shoes Trail Running Sneakers Ourdoor Walking Trekking Cross Training,$32.99,4.0 out of 5 stars,512,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A064980416SUUIDEO5CO&qualifier=1672289377&id=60656270522376&widgetName=sp_mtf&url=%2FDannto-Hiking-Outdoor-Sneakers-Lightweight%2Fdp%2FB08MTDJC86%2Fref%3Dsr_1_729_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289377%26sr%3D8-729-spons%26psc%3D1
Men's Vibram Peak Shl Hiking Shoe,$101.76,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A068718931AJ6ATRT7LSS&qualifier=1672289377&id=60656270522376&widgetName=sp_mtf&url=%2FBass-Outdoor-Mens-Vibram-Hiking%2Fdp%2FB0BJYZB2RB%2Fref%3Dsr_1_730_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289377%26sr%3D8-730-spons%26psc%3D1
Men's Hiking Shoes Waterproof Wide Toe Extre Grip & Durable Multi Purpose,$59.98,4.5 out of 5 stars,22,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A0042791SF3PW0DTWZD1&qualifier=1672289377&id=60656270522376&widgetName=sp_mtf&url=%2FGrand-Attack-Waterproof-Lightweight-Trekking%2Fdp%2FB0B7DT1JQ3%2Fref%3Dsr_1_731_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289377%26sr%3D8-731-spons%26psc%3D1
Wide Hiking Boots for Men Women Trekking Backpacking Boots with Arch Support Non Slip Mountaineering Shoes for Flat Foot - Sturdy Core,$59.90,3.7 out of 5 stars,70,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A00932412IKD2I782EB3&qualifier=1672289377&id=60656270522376&widgetName=sp_mtf&url=%2FHiking-Trekking-Backpacking-Support-Mountaineering%2Fdp%2FB09G33ZSRV%2Fref%3Dsr_1_732_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289377%26sr%3D8-732-spons%26psc%3D1
Women's Minimalist Trail Running Barefoot Shoes | Wide Toe Box | Zero Drop,$42.99,4.4 out of 5 stars,"18,125",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg17_1?ie=UTF8&adId=A089937731TJ7DC2MPSK0&qualifier=1672289379&id=261182482609880&widgetName=sp_atf_next&url=%2FJOOMRA-Marathon-Trekking-Sneakers-Barefoot%2Fdp%2FB07KPZFDG8%2Fref%3Dsr_1_769_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289379%26sr%3D8-769-spons%26psc%3D1
Women Leather Ankle Combat Boots Low Heel Lace Up Outdoor Trekking Hiking Work Boots,$69.99,4.7 out of 5 stars,19,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg17_1?ie=UTF8&adId=A06925723L15WEHJDPGPC&qualifier=1672289379&id=261182482609880&widgetName=sp_atf_next&url=%2FJABASIC-Leather-Combat-Outdoor-Trekking%2Fdp%2FB0BHSY7Q39%2Fref%3Dsr_1_770_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289379%26sr%3D8-770-spons%26psc%3D1
Mens Waterproof Softshell Hiking Shoes - Trekking,$59.99,4.3 out of 5 stars,69,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg17_1?ie=UTF8&adId=A0832638QPCGJE0KIVFY&qualifier=1672289379&id=261182482609880&widgetName=sp_atf_next&url=%2FMountain-Warehouse-Waterproof-Softshell-Hiking%2Fdp%2FB084X55ZBJ%2Fref%3Dsr_1_771_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289379%26sr%3D8-771-spons%26psc%3D1
Boys Girls Hiking Shoes Mesh Knit Low Top Sneakers Outdoor Trekking Walking Climbing Running,$35.99,4.4 out of 5 stars,"1,757",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg17_1?ie=UTF8&adId=A02897393IEPF8JZE9K2P&qualifier=1672289379&id=261182482609880&widgetName=sp_atf_next&url=%2FMishansha-Sneaker-Outdoor-Trekking-Walking%2Fdp%2FB08KXLPPQM%2Fref%3Dsr_1_772_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289379%26sr%3D8-772-spons%26psc%3D1
Men's Low Top Hiking Shoes Men Lightweight Breathable Outdoor Trekking Shoes and Trail Shoes Non-Slip Hiking Sneakers SM252,$43.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A03154251UDKRCRNDQPKP&qualifier=1672289379&id=261182482609880&widgetName=sp_mtf&url=%2FHarssidanzar-Lightweight-Breathable-Trekking-Non-Slip%2Fdp%2FB0BCFP9PZ3%2Fref%3Dsr_1_773_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289379%26sr%3D8-773-spons%26psc%3D1
"Waterproof Hiking Shoes for Men Gusseted Tongue Work Shoes, Size 7.5-14",$45.99,4.4 out of 5 stars,219,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A05159513IDHZKEM2SNX5&qualifier=1672289379&id=261182482609880&widgetName=sp_mtf&url=%2FCC-Los-Hiking-Outdoor-Breathable-Lightweight%2Fdp%2FB0BG7213TW%2Fref%3Dsr_1_774_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289379%26sr%3D8-774-spons%26psc%3D1
"Men's Waterproof Trekking Hiking Shoes,Lightweight Realtree Edge Camo Walking Hunting Sneakers with Memory Foam Insole for Men&Women",$78.99,4.2 out of 5 stars,72,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A02880352WPOCBU0I673C&qualifier=1672289379&id=261182482609880&widgetName=sp_mtf&url=%2FFans-Waterproof-Trekking-Lightweight-Realtree%2Fdp%2FB08N49493C%2Fref%3Dsr_1_775_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289379%26sr%3D8-775-spons%26psc%3D1
Men Hiking Shoes Trail Running Sneakers Ourdoor Walking Trekking Cross Training,$34.99,4.0 out of 5 stars,512,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A062716822P3AHG27NKWP&qualifier=1672289379&id=261182482609880&widgetName=sp_mtf&url=%2FDannto-Hiking-Outdoor-Sneakers-Lightweight%2Fdp%2FB08MSYTN46%2Fref%3Dsr_1_776_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289379%26sr%3D8-776-spons%26psc%3D1
Breathable-Trail Running Shoes-Lightweight-Mens Outdoor Sneakers - Non Slip Hiking Shoes - Trekking Camping Travel Walking Shoes,$38.99,4.1 out of 5 stars,328,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A00913702UGPJPGOCH0ZD&qualifier=1672289379&id=261182482609880&widgetName=sp_mtf&url=%2FCAYBARON-Breathable-Trail-Running-Shoes-Lightweight-Mens-Sneakers%2Fdp%2FB09QFW3TY8%2Fref%3Dsr_1_777_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289379%26sr%3D8-777-spons%26psc%3D1
Men's Waterproof Hiking Shoes Suede Leather Low Top Lightweight Breathable Non-Slip Hiking Shoes for Men Outdoor Trekking Camping Trail,$59.99,4.1 out of 5 stars,134,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A0732692UCO2L31OTJ89&qualifier=1672289379&id=261182482609880&widgetName=sp_mtf&url=%2FSILENTCARE-Waterproof-Lightweight-Gray-Orange-Numeric_10_Point_5%2Fdp%2FB0B2QHX6R9%2Fref%3Dsr_1_778_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289379%26sr%3D8-778-spons%26psc%3D1
Men's Winter Snow Boots Warm Fur Insulation Waterproof Hiking Boot Lightweight Non-Slip Cold Weather Work Trekking Shoes,$42.99,4.5 out of 5 stars,32,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A09957844ED5OF1IRF4G&qualifier=1672289379&id=261182482609880&widgetName=sp_mtf&url=%2FZASEPY-Insulation-Waterproof-Lightweight-Non-Slip%2Fdp%2FB0B7FKZQG4%2Fref%3Dsr_1_779_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289379%26sr%3D8-779-spons%26psc%3D1
Mens Hiking Shoes Breathable Non-Slip Sneakers Leather Low Cut Boots for Outdoor Trailing Trekking Walking,$59.99,4.2 out of 5 stars,790,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A057549637WGYW1WB7Y71&qualifier=1672289379&id=261182482609880&widgetName=sp_mtf&url=%2FCAMEL-CROWN-Breathable-Non-Slip-Sneakers%2Fdp%2FB08C7CDL48%2Fref%3Dsr_1_780_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289379%26sr%3D8-780-spons%26psc%3D1
Women's Minimalist Trail Running Barefoot Shoes | Wide Toe Box | Zero Drop,$41.99,4.4 out of 5 stars,"18,125",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A0900113X4V6XU8QT8U3&qualifier=1672289380&id=5518017191619135&widgetName=sp_atf_next&url=%2FJOOMRA-Barefoot-Minimalist-Athletic-Trekking%2Fdp%2FB08J73Q552%2Fref%3Dsr_1_817_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289380%26sr%3D8-817-spons%26psc%3D1
